Country,Site,Plot,Genus,Species,coverDryfun20,coverBiodesert100,MeanLL,MeanSLA,MeanLDMC,MeanLA,MaxH,MaxLS,Phenolics,isotopic_d15N,isotopic_d13C,percentN,percentC,P,Al,Ba,Ca,Cr,Cu,Fe,K,Mg,Mn,Na,Ni,Pb,S,Sr,Ti,Zn,Cd,As,Life_form,ELE-ALOS30,Lat_decimal,Long_decimal,ASPECT-ALOS30,SLOPE-ALOS30,AMT,RAI,RASE,AI,ARIDITY,BS_Tst,SAC b,WHC b,pH b,ORC b
South Africa,Syferkuil,4,Chlorophytum,recurvifolium,31,31,22.86428571,87.47635802,0.093810201,1.785122521,18,1254,33.22112656,3.650222931,-30.12759288,2.175730252,30.51084517,951.59,196.89,174.9,21444.06,2.68,15.6,135.68,31113.2,6921.21,59.06,2242.52,45.8,,3522.14,103.45,4.97,101.24,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Sida,rhombifolia,6,6,5.7325,120.2664905,0.286525163,2.5793375,19,273,32.90589028,2.748760987,-28.56352453,2.143725004,37.41069526,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Tierberg,1,Osteospermum,sinuatum,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Berkheya,heterophylla,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Ruschia,spinosa,81,372,1.034285714,23.53838308,0.223572901,0.416305807,21,1880,88.97198158,16.01432745,-23.54988903,2.018843636,32.40366125,2534.83,379.71,7.46,12997.68,,8.34,326.78,15774.55,13485.86,211.38,33092.38,1.22,,2387.85,27.12,12.03,16.11,,,Wood,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Drosanthemum,hispidum,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Eriospermum,capense,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Stapeliopsis,sp.,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Pentzia,lanata,6.5,23.5,1.195,84.55719462,0.546464646,0.076381996,16,374,17.12164511,9.516161646,-28.76213225,,,,,,,,,,,,,,,,,,,,,,Wood,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Rhinephyllum,graniforme,25,134,1.03,21.64495713,0.201422387,0.4752,6.5,475,,11.3693337,-22.52764946,1.491943174,28.78158883,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Thesium,lineatum,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Lachenalia,maughanii,6.5,30,4.9,137.5750509,0.154347088,6.36675,5,10,19.13080853,14.53294135,-28.94095303,,,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Drosanthemum,lique,3,10.5,0.9,35.72413793,0.204225352,0.172666667,37,600,,,,,,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Hermannia,grandiflora,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Chenopodium,mucronatum,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Pteronia,viscosa,8,59,1.685,57.0952381,0.380721831,0.210166667,21,870,,7.787979202,-28.78387042,1.724840246,36.88955648,,,,,,,,,,,,,,,,,,,,Wood,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Ruschia,approximata,7,17,1.433333333,22.0888622,0.217751863,0.510430556,5,121,75.89389887,13.18908973,-20.10803935,1.392360359,30.674754,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Monsonia,camdeboensis,1,1,0.7,71.90909091,0.326732673,0.069794118,9,115,,,,,,,,,,,,,,,,,,,,,,,,,Wood,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Zygophyllum,retrofractum,5,27,1,36.65882353,0.31598513,0.090318841,33,740,,,,,,,,,,,,,,,,,,,,,,,,,Wood,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Lycium,schizocalyx,71,302.5,0.861,125.3602728,0.277714254,0.079303892,75,8840,77.98881906,16.06699882,-26.49120078,3.114882464,31.38695021,,,,,,,,,,,,,,,,,,,,Wood,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Gazania,krebsiana,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Pteronia,pallens,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Eriocephalus,ambiguus,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Pentzia,sp.,10,18,1.2,72.66666667,0.489795918,0.047135135,17,102,,,,,,,,,,,,,,,,,,,,,,,,,Wood,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Phyllobolus,splendens,85,378.5,2.104444444,59.86348086,0.126534719,0.473350859,51,3300,16.31111616,17.6825143,-20.14514517,1.861065406,19.67527671,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Chrysocoma,ciliata,3,21.5,0.75,75.6821267,0.570625281,0.035901196,12,209,83.59870421,9.399531304,-28.20260845,1.933079095,36.77403881,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Eriocephalus,ericoides,13,59,0.466666667,88.06978986,0.554164808,0.024553875,18,925,80.15226149,11.3264551,-28.4163389,1.527098747,37.03617126,,,,,,,,,,,,,,,,,,,,Wood,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Salsola,tuberculata,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Galenia,fruticosa,5,15,1.2,37.62295082,0.393548387,0.104318182,19,483,,,,,,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Drosanthemum,praecultum,8,42,0.786666667,49.40730838,0.170973401,0.136598347,12,384,11.33164346,11.15108363,-23.3232696,,,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Crassula,corallina,2,2,0.49,65.84,0.185185185,0.086631579,2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Asparagus,recurvispinus,20,67,1.55,107.3017103,0.373246129,0.124701473,45,3024,,18.21695676,-28.81733028,,,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Tetragonia,spicata,10,69,1.9,82.48499062,0.173412187,0.340893939,10,300,,14.5507666,-27.21372872,3.812394832,32.10565466,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Limeum,aethiopicum,2,11,1.15,62.68736842,0.296418129,0.08790625,5,76.5,,19.11663639,-28.86480245,4.306870095,34.78857589,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,1,Galenia,africana,10,32,1.8,93,0.25,0.19375,29,2300,,,,,,,,,,,,,,,,,,,,,,,,,Herb,892,-33.09214,22.24269,230.0439148,1.443933845,15.79583,244,28.78025,0.1198,0.8802,0.914444444,67.77777778,21.875,7.03,4.46083049
South Africa,Tierberg,2,Tetragonia,spicata,7,17,0.55,40.76765083,0.267150748,0.052452821,29,156,,6.159410601,-23.56327041,3.816671227,35.48876832,,,,,,,,,,,,,,,,,,,,Herb,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Ruschia,spinosa,160,872,0.9295,17.58848881,0.271294469,0.468334286,28.5,3402,121.7924964,-2.190988984,-24.43904528,0.880842426,33.88394026,2253.64,213.07,11.33,18806.47,,5.07,139.66,13152.22,14989.65,238.43,22806.67,,,1639.21,39.87,7.32,13.95,,,Wood,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Crassula,deltoidea,1,1,1.5,15.42281879,0.273394495,0.328285714,3.5,10,,,,,,,,,,,,,,,,,,,,,,,,,Herb,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Pteronia,sordida,10,42,0.4,27.04950495,0.696551724,0.036426667,38,1332,,,,,,,,,,,,,,,,,,,,,,,,,Wood,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Crassula,muscosa,0.5,5.5,0.3,66.17857143,0.430769231,0.047512821,2.5,24,,,,,,,,,,,,,,,,,,,,,,,,,Herb,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Galenia,fruticosa,37,67,0.806666667,36.0499983,0.512321684,0.054742341,26,1628,26.30199267,3.195711392,-25.28574176,1.010809089,31.07118914,,,,,,,,,,,,,,,,,,,,Herb,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Monsonia,camdeboensis,5,9,0.605,70.18578256,0.355496988,0.059821368,,,146.6203653,1.595765035,-27.63972351,2.489761121,35.51536047,,,,,,,,,,,,,,,,,,,,Wood,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Crassula,subaphylla,2,6.5,1.333333333,29.76618244,0.272886094,0.243287037,20,25,43.69350374,2.814311899,-19.64717056,,,,,,,,,,,,,,,,,,,,,,Herb,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Pelargonium,karooicum,2,8,0.925,79.54078928,0.249387755,0.074964137,15,18,138.3116091,0.150237863,-26.00211597,2.75274742,35.11143936,,,,,,,,,,,,,,,,,,,,Wood,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Lycium,schizocalyx,5,89,,,,,22,342,,,,,,,,,,,,,,,,,,,,,,,,,Wood,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Pentzia,incana,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Lachenalia,maughanii,0.5,2.5,4,82.94117647,0.182403433,3.525,1,2.76,,,,,,,,,,,,,,,,,,,,,,,,,Herb,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Pteronia,viscosa,108,626,1.067222222,54.4852924,0.576692107,0.082581082,55,5544,61.90593941,-0.901694768,-27.16492449,0.829441183,32.97710642,,,,,,,,,,,,,,,,,,,,Wood,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Euphorbia,caterviflora,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Phyllobolus,splendens,3,61,1.6,90.08695652,0.097251586,0.218105263,24.5,255,,8.308985461,-21.38548601,1.858205781,27.28252411,,,,,,,,,,,,,,,,,,,,Herb,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Eriocephalus,ericoides,41,294,0.357142857,64.45260335,0.587170868,0.012345105,34,3009,67.7393632,1.780738393,-28.18434365,1.236322261,39.99213755,,,,,,,,,,,,,,,,,,,,Wood,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Chrysocoma,ciliata,44,156,0.573333333,69.21036111,0.60851202,0.026023918,30,728,67.51095656,1.23439448,-28.68358387,1.045744626,39.34686383,,,,,,,,,,,,,,,,,,,,Herb,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Pteronia,pallens,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Hereroa,latipetala,2,3,2.03,11.26131687,0.272268908,1.36825,5,68,,3.94181757,-21.76093112,0.280710211,20.77853422,,,,,,,,,,,,,,,,,,,,Herb,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Pentzia,lanata,17,81,1.24,97.42571517,0.742248062,0.061264188,19,1140,16.84898382,1.104617074,-28.99704793,,,,,,,,,,,,,,,,,,,,,,Wood,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Pteronia,empetrifolia,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Asparagus,recurvispinus,45,52,0.866666667,140.2153086,0.39729736,0.044022016,59,2255,36.06877702,3.020557972,-24.28085143,3.041108363,39.81386461,,,,,,,,,,,,,,,,,,,,Herb,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Rhinephyllum,graniforme,57,370,0.998571429,16.41586351,0.258884082,0.419029365,7,810,86.04487506,4.197172184,-23.41667038,0.938607393,33.03568017,2574.73,433.55,13.96,17262.87,1,6.65,259.96,11259.61,12741.04,144.61,38406.18,1.5,,2449.2,31.06,17.89,18.54,,,Herb,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Senecio,radicans,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Othonna,sp.,3,8,1.6,176.5806452,0.111111111,0.2737,21,396,,,,,,,,,,,,,,,,,,,,,,,,,Herb,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,2,Eriocephalus,ambiguus,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,898,-33.08915,22.24581,149.171814,2.159178495,15.7375,246,29.91375,0.1204,0.8796,0.801111111,65.55555556,23.66412214,7.53,3.782859547
South Africa,Tierberg,4,Ruschia,spinosa,218,1323.5,1.03,20.29717192,0.227858325,0.452852617,26,3024,108.1122844,7.246129202,-23.63594737,0.951218364,33.56399681,1657.47,166.65,17.97,20864.86,,6.38,132.76,15272.44,16961.13,244.56,18211.88,,,1495.85,92.74,5.21,11.65,,,Wood,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Crassula,deltoidea,2,5,2.025,29.97238677,0.186707774,0.53,4,22,,6.715262871,-17.98609246,0.888476093,22.02003335,,,,,,,,,,,,,,,,,,,,Herb,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Malephora,lutea,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Crassula,subaphylla,44,179,1.118333333,26.53563233,0.231779334,0.251825894,28,308,63.00194565,4.458402805,-17.85037959,0.569898536,28.32087628,971,311.89,51.59,30390.27,,7.48,162.83,4265.62,4339.74,135.06,3771.64,,,822.12,196.38,6.65,79.46,,,Herb,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Berkheya,spinosa,15,35,1.4,65.66666667,0.244019139,0.478428571,59,13589,,,,,,,,,,,,,,,,,,,,,,,,,Wood,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Augea,capensis,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Gazania,krebsiana,1,3,2.4,55.78873239,0.22327044,0.7922,3,7,,,,,,,,,,,,,,,,,,,,,,,,,Herb,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Pteronia,empetrifolia,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Brownanthus,ciliatus,2,39,0.75,51.33333333,0.174887892,0.074148148,11,832,,,,,,,,,,,,,,,,,,,,,,,,,Herb,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Drosanthemum,praecultum,2,25,0.67,52.72580645,0.163157895,0.125730769,4.5,216,,,,,,,,,,,,,,,,,,,,,,,,,Herb,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Chrysocoma,ciliata,2,2,0.9,62.54545455,0.515625,0.044869565,15,266.5,,,,,,,,,,,,,,,,,,,,,,,,,Herb,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Hereroa,latipetala,23,116,2.5,13.65979681,0.233187087,1.024691667,11.5,564,45.61027732,3.65993331,-21.31838715,0.29352944,19.6472153,1223.72,203.48,7.84,10441.88,,7.14,53.97,22473.01,14437.32,659,7530.02,,,538.85,35.4,1.69,230.37,,,Herb,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Osteospermum,sinuatum,196,1079,1.34,81.93567907,0.240081822,0.243160314,41,3599,26.71528658,6.344363427,-30.31617607,2.233435912,24.86404232,,,,,,,,,,,,,,,,,,,,Herb,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Drimia,intricata,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Crassula,muscosa,7,17,0.286,63.97966117,0.411234893,0.028719882,22,336,28.51653594,4.140448794,-19.30439718,,,,,,,,,,,,,,,,,,,,,,Herb,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Tetragonia,spicata,2,5,1.3,78.15555556,0.157894737,0.251214286,17,528,,,,,,,,,,,,,,,,,,,,,,,,,Herb,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Phyllobolus,splendens,2,9,1.43,58.74193548,0.149277689,0.18837931,15,1530,,,,,,,,,,,,,,,,,,,,,,,,,Herb,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Psilocaulon,junceum,10,15,0.8,57.38333333,0.222222222,0.095638889,29,2632,,,,,,,,,,,,,,,,,,,,,,,,,Herb,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Hereroa,fimbriata,5,93,3.8,12.4860466,0.207573714,1.6123,25.5,645,,2.39739009,-21.68528292,0.336609062,21.12232847,928.51,215.29,8.13,8440.91,,5.96,52,17016.42,11828.47,244.15,19077.32,,,544.53,22.76,2.28,236.42,,,Herb,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Salsola,tuberculata,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
South Africa,Tierberg,4,Galenia,fruticosa,34,164,1.02,39.91114659,0.36067337,0.082955333,29,812,24.90494507,3.134131028,-25.10857862,1.591845366,30.21513204,,,,,,,,,,,,,,,,,,,,Herb,747,-33.16652,22.26738,180,1.854334169,16.36667,242,26.02002,0.1188,0.8812,0.654444444,73.33333333,21.25984252,7.62,4.795395449
